"M_REFERENCE","M_OSUSER","M_HOSTNAME","M_HOSTIP","M_DATE","M_FS","M_USER","M_GROUP","M_OPERATION","M_TEMPLATE_NAME","M_BIN_BUILDID","M_ZIP_BUILDID"
3138,"c904370","WHC90437001","10.80.62.114",15-MAY-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","BAB_LAYOUT_UPDATE_CPTY_NAME","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3137,"c904370","WHC90437001","10.80.62.114",15-MAY-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","BAB_UDF_CPTY_NAME","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3136,"c904370","WHC90437001","10.80.62.114",15-MAY-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","Limits_Fix_V1","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3135,"c904370","WHC90437001","10.80.62.114",15-MAY-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","BAB_CR_LimPrevMerges","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3134,"c904370","WHC90437001","10.80.62.114",15-MAY-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","BAB_LAYOUT_UPDATE_SALESMG","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3133,"c904370","WHC90437001","10.80.62.114",15-MAY-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","BAB_UDF_SALES_MG","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3132,"c904370","WHC90437001","10.80.62.114",14-MAY-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","INT_I9_FX_Rates_Publishing_CTT_V3","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3131,"c904370","WHC90437001","10.80.62.114",13-MAY-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","C-1176794-Layouts","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3130,"c904370","WHC90437001","10.80.62.114",13-MAY-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","C-1176794-UDF","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3129,"c904370","WHC90437001","10.80.62.114",13-MAY-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","Migration-rules","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3128,"c904370","WHC90437001","10.80.62.114",01-MAY-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","BAB_RFQ_ADDITIONAL_PRODUCTS","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3127,"c904370","WHC90437001","10.80.62.114",20-APR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","Field20","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3126,"c904370","WHC90437001","10.80.62.114",19-APR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","Wakala-PLC-BRW-FLW","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3125,"c904370","WHC90437001","10.80.62.114",19-APR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","Wakala-PLC-BRW","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3124,"c904370","WHC90437001","10.80.62.114",19-APR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","Wakala-BAB-C-1175271","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3123,"c904370","WHC90437001","10.80.62.114",19-APR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","BAB_C-1183753_Sukuk_Layout_Update","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3122,"c904370","WHC90437001","10.80.62.114",16-APR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","C-1182785_Formula","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3121,"c904370","WHC90437001","10.80.62.114",16-APR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","C1177291_secDlv","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3120,"c904370","WHC90437001","10.80.62.114",14-APR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","BAB-SAMA-BILL-Accounts","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3119,"c904370","WHC90437001","10.80.62.114",14-APR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","BAB-SAMA-BILL","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3118,"c904370","WHC90437001","10.80.62.114",14-APR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","C-1179197_Formulae","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3117,"c904370","WHC90437001","10.80.62.114",14-APR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","C-1179197-SAMABILL","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3116,"c904370","WHC90437001","10.80.62.114",14-APR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","BAB_AGENT_UDF_COM","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3115,"c904370","WHC90437001","10.80.62.114",12-APR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","BAB_LAYOUT_REPO","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3114,"c904370","WHC90437001","10.80.62.114",12-APR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","BAB_REPO_UDF","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3113,"c904370","WHC90437001","10.80.62.114",12-APR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","BAB_REPO_RATE_LUT","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3112,"c904370","WHC90437001","10.80.62.114",08-APR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","BAB_CR_DPMMURABAHA","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3111,"c904370","WHC90437001","10.80.62.114",08-APR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","C-1177298","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3110,"c904370","WHC90437001","10.80.62.114",08-APR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","C-1176142-preTrade","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3109,"c904370","WHC90437001","10.80.62.114",07-APR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","C-1177295-Layouts-Field-Properties","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3108,"c904370","WHC90437001","10.80.62.114",07-APR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","C-117295-UDFs-Taxonomies","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3107,"c904370","WHC90437001","10.80.62.114",07-APR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","C-1178044-formula","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3106,"c904370","WHC90437001","10.80.62.114",05-APR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","BAB_CR_OSP_Config_Temp","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3105,"c904370","WHC90437001","10.80.62.114",05-APR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","BAB_CR_FXDynamicTable","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3104,"c904370","WHC90437001","10.80.62.114",04-APR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","NostroRisk","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3103,"c904370","WHC90437001","10.80.62.114",04-APR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","BAB_CR_LimPrevMerges","5868586-210924-1205-5008016","5839143-210827-1752-4978607"
3102,"c904370","WHC90437001","10.80.62.114",04-APR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","C1177509_formulas","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3101,"c904370","WHC90437001","10.80.62.114",04-APR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","C-1177779-CTT-V1","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3100,"c904370","WHC90437001","10.80.62.114",30-MAR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","C1175272_wf_formula_adaptions","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3099,"c904370","WHC90437001","10.80.62.114",30-MAR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","C-1175724-CTT-V1","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3098,"c904370","WHC90437001","10.80.62.114",28-MAR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","Lookup_Tables_FX","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3097,"c904370","WHC90437001","10.80.62.114",27-MAR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","C-1175299-CTT-V3","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3096,"c904370","WHC90437001","10.80.62.114",27-MAR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","C-1175299-CTT-V3","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3095,"c904370","WHC90437001","10.80.62.114",27-MAR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","C-1175299-CTT-V3","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3094,"c904370","WHC90437001","10.80.62.114",27-MAR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","C-1175299-CTT-V2","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3093,"c904370","WHC90437001","10.80.62.114",27-MAR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","C-1175299-CTT-V1","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3092,"c904370","WHC90437001","10.80.62.114",14-MAR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","BAB_CR_INVENTORY_BN","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3091,"c904370","WHC90437001","10.80.62.114",10-MAR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","T24_MIG_RECON_CTT_V2","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3090,"c904356","WHC90435601","10.80.62.111",09-MAR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","FinalTemplate","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3089,"c904356","WHC90435601","10.80.62.111",09-MAR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","FixingAdviceTemplate","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3088,"c904356","WHC90435601","10.80.62.111",08-MAR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","C-1172791-CTT-V1","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3087,"c904370","WHC90437001","10.80.62.114",08-MAR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","ACC_POS_SUK","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3086,"c904370","WHC90437001","10.80.62.114",08-MAR-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","ACC_FLOW","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3085,"c904356","WHC90435601","10.80.62.111",27-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","DCDprocess","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3084,"c904356","WHC90435601","10.80.62.111",27-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","canceloffixing","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3083,"c904356","WHC90435601","10.80.62.111",27-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","Dual_Currency_Depo_CTT","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3082,"c904356","WHC90435601","10.80.62.111",27-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","BAB_CALLABLE_LAYOUTS","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3081,"c904356","WHC90435601","10.80.62.111",27-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","C-1172608-CTT-V2","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3080,"c904356","WHC90435601","10.80.62.111",27-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","C-1172608-CTT-V1","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3079,"c904356","WHC90435601","10.80.62.111",24-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","Fixing_UnwindProcess","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3078,"c904356","WHC90435601","10.80.62.111",24-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","UnwindTemplate","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3077,"c904356","WHC90435601","10.80.62.111",23-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","C-1171941","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3076,"c904356","WHC90435601","10.80.62.111",23-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","C-1171941","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3075,"c904370","WHC90437001","10.80.62.114",16-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","FXMM_PackageTreatment","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3074,"c904370","WHC90437001","10.80.62.114",16-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","formulaeCase1170503","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3073,"c904370","WHC90437001","10.80.62.114",16-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","PreChecksC-1170746","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3072,"c904370","WHC90437001","10.80.62.114",14-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","Final_Confirmation_CTT","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3071,"c904370","WHC90437001","10.80.62.114",14-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","WakalaSwiftFinal","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3070,"c904370","WHC90437001","10.80.62.114",14-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","WakalaBorrowingFinal","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3069,"c904370","WHC90437001","10.80.62.114",14-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","WakalaBorrowing","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3068,"c904370","WHC90437001","10.80.62.114",14-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","BankNoteCI","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3067,"c904370","WHC90437001","10.80.62.114",14-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","BanknotesTemplate","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3066,"c904370","WHC90437001","10.80.62.114",14-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","RR_SAMA","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3065,"c904370","WHC90437001","10.80.62.114",14-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","EXPORT","Comfirmations_Backup_14022022_GOLDEN.zip","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3064,"c904370","WHC90437001","10.80.62.114",14-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","EXPORT","Comfirmations_Backup_14022022_GOLDEN.zip","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3063,"c904370","WHC90437001","10.80.62.114",13-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","C-1170636-CTT-V1","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3062,"c904370","WHC90437001","10.80.62.114",11-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","sukukDoc","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3061,"c904370","WHC90437001","10.80.62.114",11-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","FxSpotFinal","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3060,"c904370","WHC90437001","10.80.62.114",10-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","SUKUK_HVA_LAYOUT","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3059,"c904370","WHC90437001","10.80.62.114",10-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","MissingSIFormulae","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3058,"c904370","WHC90437001","10.80.62.114",10-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","BAB_BACKDATED_UDF","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3057,"c904370","WHC90437001","10.80.62.114",10-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","Formulae-C-1169734","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3056,"c904370","WHC90437001","10.80.62.114",09-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","BAB_RRSAMA_NEW_PORTFOLIOS","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3055,"c904370","WHC90437001","10.80.62.114",08-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","RepoMurabaha","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3054,"c904370","WHC90437001","10.80.62.114",08-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","BO_DLV_FIX_EOD","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3053,"c904370","WHC90437001","10.80.62.114",08-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","C-1165956-CTT-V5","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3052,"c904370","WHC90437001","10.80.62.114",08-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","RemoveFlowsPretrade","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3051,"c904370","WHC90437001","10.80.62.114",08-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","C-1170785-CTT-V1","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3050,"c904370","WHC90437001","10.80.62.114",07-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","BAB_OSP_Case1166743","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3049,"c904370","WHC90437001","10.80.62.114",07-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","BAB_OSP_Case1166743","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3047,"c904370","WHC90437001","10.80.62.114",07-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","BAB_OSP_Case1166743","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3048,"c904370","WHC90437001","10.80.62.114",07-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","BAB_OSP_Case1166743","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3046,"c904370","WHC90437001","10.80.62.114",07-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","BAB_OSP_Case1166743","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3045,"c904370","WHC90437001","10.80.62.114",07-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","BAB_OSP_Case1166743","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3044,"c904370","WHC90437001","10.80.62.114",07-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","ConfigUpdate","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3043,"c904370","WHC90437001","10.80.62.114",07-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","PERF_ATT_DATE_SHIFTERS","5868586-210924-1205-5008016","5839143-210827-1752-4978607"
3042,"c904370","WHC90437001","10.80.62.114",07-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","EODPatternRC","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3041,"c904370","WHC90437001","10.80.62.114",07-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","MLCEodPattern_PS","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3040,"c904370","WHC90437001","10.80.62.114",07-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","Dynamic_Datamart_Tables_Export","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3039,"c904370","WHC90437001","10.80.62.114",07-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","C-1168968-CTT-V1","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3038,"c904370","WHC90437001","10.80.62.114",07-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","RTBS_BBGMD_ECD_CTT","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3037,"c904370","WHC90437001","10.80.62.114",07-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","Collateral_OTB_Extns","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3036,"c904370","WHC90437001","10.80.62.114",07-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","Collateral_OTB_Extns","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3035,"c904370","WHC90437001","10.80.62.114",05-FEB-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","Collateral_OTB_Extns","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3034,"c904370","WHC90437001","10.80.62.114",29-JAN-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","SALES_SUKUK_SETTINGS","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3033,"c904370","WHC90437001","10.80.62.114",29-JAN-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","RFQ_Folder","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3032,"c904370","WHC90437001","10.80.62.114",29-JAN-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","RFQ_PROVIDERS_ASSIGNMENTS","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3031,"c904370","WHC90437001","10.80.62.114",29-JAN-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","C-1165956-CTT-V4","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3030,"c904370","WHC90437001","10.80.62.114",29-JAN-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","C-1168968-CTT-V1","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3029,"c904370","WHC90437001","10.80.62.114",29-JAN-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","CTP_NettingDefaultValueFix_CTT","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3028,"c904370","WHC90437001","10.80.62.114",29-JAN-22,"D2TMSAPMODLV1.albilad.com:1500","CONFIG","CONFIG","IMPORT","C-1165956-CTT-V3","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
