"DYNAMIC_TABLE","M_DBFHISTO","FIELD_NAME"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_BEN_ACC "
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_BEN_ADR "
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_BEN_CTY "
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_BEN_LBL "
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_BEN_SWF "
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_COVR_MSG"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_CSNOTREC"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_CSNS_ACC"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_CSNS_IAC"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_CSNS_ILB"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_CSNS_ISW"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_CSNS_LBL"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_CSNS_SWF"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_CUST_ACC"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_CUT_TIME"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_INT1_ACC"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_INT1_LBL"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_INT1_SWF"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_INT2_ACC"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_INT2_LBL"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_INT2_SWF"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_INT3_LBL"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_INT3_SWF"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_NOS_GL  "
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_ORD1_ACC"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_ORD1_ADR"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_ORD1_CTY"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_ORD1_LBL"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_ORD1_SWF"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_ORD2_ACC"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_ORD2_ADR"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_ORD2_CTY"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_ORD2_LBL"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_REL_TIME"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_REL_TZ  "
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_SCCA_ACC"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_SCCA_LBL"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_SCCA_SWF"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_SCCC_ACC"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_SCCC_LBL"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_SCCC_SWF"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_SCOA_ACC"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_SCOA_LBL"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_SCOA_SWF"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_SCOC_ACC"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_SCOC_LBL"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_SCOC_SWF"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_SCSP_LBL"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_SCSP_SWF"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_STL_MTHD"
"DYN_ACC_DLV_CASHB   ","His1_106            ","V_STL_WAY "
"DYN_ACC_DLV_CASHB   ","His1_106            ","XDUP_FLAG "
"DYN_ACC_DLV_CASHB   ","His1_106            ","XSUM_COUNT"
"DYN_ACC_DLV_CASHB   ","His1_106            ","XSUM_DET  "
"DYN_ACC_ENTRIES     ","His1_15             ","ACC_SEC   "
"DYN_ACC_ENTRIES     ","His1_15             ","AS_OF_DATE"
"DYN_ACC_ENTRIES     ","His1_15             ","AVP_CAT   "
"DYN_ACC_ENTRIES     ","His1_15             ","BO_CLASS  "
"DYN_ACC_ENTRIES     ","His1_15             ","ENTITY    "
"DYN_ACC_ENTRIES     ","His1_15             ","EN_AMT    "
"DYN_ACC_ENTRIES     ","His1_15             ","EN_COMMENT"
"DYN_ACC_ENTRIES     ","His1_15             ","EN_CREDIT "
"DYN_ACC_ENTRIES     ","His1_15             ","EN_CUR    "
"DYN_ACC_ENTRIES     ","His1_15             ","EN_DATE   "
"DYN_ACC_ENTRIES     ","His1_15             ","EN_DEBIT  "
"DYN_ACC_ENTRIES     ","His1_15             ","EN_NETTED "
"DYN_ACC_ENTRIES     ","His1_15             ","EN_OFFSET "
"DYN_ACC_ENTRIES     ","His1_15             ","EN_ORIG_NB"
"DYN_ACC_ENTRIES     ","His1_15             ","EN_SIGN   "
"DYN_ACC_ENTRIES     ","His1_15             ","EN_TYPE   "
"DYN_ACC_ENTRIES     ","His1_15             ","EN_TYPELBL"
"DYN_ACC_ENTRIES     ","His1_15             ","EVT_INTID "
"DYN_ACC_ENTRIES     ","His1_15             ","FXCV_DATE "
"DYN_ACC_ENTRIES     ","His1_15             ","FXCV_FTYPE"
"DYN_ACC_ENTRIES     ","His1_15             ","FXCV_RATE "
"DYN_ACC_ENTRIES     ","His1_15             ","FXDF_FDATE"
"DYN_ACC_ENTRIES     ","His1_15             ","FXDF_FRATE"
"DYN_ACC_ENTRIES     ","His1_15             ","FXDF_FSIGN"
"DYN_ACC_ENTRIES     ","His1_15             ","FXDF_FTYPE"
"DYN_ACC_ENTRIES     ","His1_15             ","FXDF_LDATE"
"DYN_ACC_ENTRIES     ","His1_15             ","FXDF_LOAMT"
"DYN_ACC_ENTRIES     ","His1_15             ","FXDF_LOCUR"
"DYN_ACC_ENTRIES     ","His1_15             ","FXDF_LOINS"
"DYN_ACC_ENTRIES     ","His1_15             ","FXDF_LRATE"
"DYN_ACC_ENTRIES     ","His1_15             ","FX_CLASS  "
"DYN_ACC_ENTRIES     ","His1_15             ","FX_O_AMT  "
"DYN_ACC_ENTRIES     ","His1_15             ","FX_O_CUR  "
"DYN_ACC_ENTRIES     ","His1_15             ","FX_O_INS  "
"DYN_ACC_ENTRIES     ","His1_15             ","FX_O_NB   "
"DYN_ACC_ENTRIES     ","His1_15             ","HDG_TYPE  "
"DYN_ACC_ENTRIES     ","His1_15             ","INSTRUMENT"
"DYN_ACC_ENTRIES     ","His1_15             ","INS_USER  "
"DYN_ACC_ENTRIES     ","His1_15             ","NB        "
"DYN_ACC_ENTRIES     ","His1_15             ","NB_BS     "
"DYN_ACC_ENTRIES     ","His1_15             ","NB_MOP    "
"DYN_ACC_ENTRIES     ","His1_15             ","NB_OFFSET "
"DYN_ACC_ENTRIES     ","His1_15             ","NB_PREV   "
"DYN_ACC_ENTRIES     ","His1_15             ","NB_REVERSE"
"DYN_ACC_ENTRIES     ","His1_15             ","NB_RULE   "
"DYN_ACC_ENTRIES     ","His1_15             ","NB_TRN    "
"DYN_ACC_ENTRIES     ","His1_15             ","NB_TRN_QTY"
"DYN_ACC_ENTRIES     ","His1_15             ","ORIGIN_REF"
"DYN_ACC_ENTRIES     ","His1_15             ","ORIG_CLASS"
"DYN_ACC_ENTRIES     ","His1_15             ","PAY_DAT   "
"DYN_ACC_ENTRIES     ","His1_15             ","PROCESS   "
"DYN_ACC_ENTRIES     ","His1_15             ","P_END_TSD "
"DYN_ACC_ENTRIES     ","His1_15             ","P_END_TSH "
"DYN_ACC_ENTRIES     ","His1_15             ","P_END_TST "
"DYN_ACC_ENTRIES     ","His1_15             ","P_GROUP   "
"DYN_ACC_ENTRIES     ","His1_15             ","P_LOGIN_DT"
"DYN_ACC_ENTRIES     ","His1_15             ","P_NAME    "
"DYN_ACC_ENTRIES     ","His1_15             ","P_STATUS  "
"DYN_ACC_ENTRIES     ","His1_15             ","P_ST_TSD  "
"DYN_ACC_ENTRIES     ","His1_15             ","P_ST_TSH  "
"DYN_ACC_ENTRIES     ","His1_15             ","P_ST_TST  "
"DYN_ACC_ENTRIES     ","His1_15             ","P_USER    "
"DYN_ACC_ENTRIES     ","His1_15             ","RES_FLG   "
"DYN_ACC_ENTRIES     ","His1_15             ","STP_STATUS"
"DYN_ACC_ENTRIES     ","His1_15             ","SYS_DATE  "
"DYN_ACC_ENTRIES     ","His1_15             ","TRN_FMLY  "
"DYN_ACC_ENTRIES     ","His1_15             ","TRN_GRP   "
"DYN_ACC_ENTRIES     ","His1_15             ","TRN_TYPE  "
"DYN_ACC_ENTRIES     ","His1_15             ","TYPE_NB   "
"DYN_ACC_ENTRIES     ","His1_15             ","VAL_DATE  "
"DYN_ACC_ENTRIES     ","His1_15             ","VERSION   "
"DYN_ACC_ENTRIES     ","His1_15             ","XDUP_FLAG "
"DYN_ACC_ENTRIES     ","His1_15             ","XSUM_COUNT"
"DYN_ACC_ENTRIES     ","His1_15             ","XSUM_DET  "
"DYN_ACC_ENTRIES     ","His1_15             ","X_CUR     "
"DYN_ACC_ENTRIES     ","His1_15             ","X_INS     "
"DYN_ACC_ENTRIESB    ","His1_109            ","ACC_SEC   "
"DYN_ACC_ENTRIESB    ","His1_109            ","AS_OF_DATE"
"DYN_ACC_ENTRIESB    ","His1_109            ","AVP_CAT   "
"DYN_ACC_ENTRIESB    ","His1_109            ","BO_CLASS  "
"DYN_ACC_ENTRIESB    ","His1_109            ","ENTITY    "
"DYN_ACC_ENTRIESB    ","His1_109            ","EN_AMT    "
"DYN_ACC_ENTRIESB    ","His1_109            ","EN_COMMENT"
"DYN_ACC_ENTRIESB    ","His1_109            ","EN_CREDIT "
"DYN_ACC_ENTRIESB    ","His1_109            ","EN_CUR    "
"DYN_ACC_ENTRIESB    ","His1_109            ","EN_DATE   "
"DYN_ACC_ENTRIESB    ","His1_109            ","EN_DEBIT  "
"DYN_ACC_ENTRIESB    ","His1_109            ","EN_NETTED "
"DYN_ACC_ENTRIESB    ","His1_109            ","EN_OFFSET "
"DYN_ACC_ENTRIESB    ","His1_109            ","EN_ORIG_NB"
"DYN_ACC_ENTRIESB    ","His1_109            ","EN_SIGN   "
"DYN_ACC_ENTRIESB    ","His1_109            ","EN_TYPE   "
"DYN_ACC_ENTRIESB    ","His1_109            ","EN_TYPELBL"
"DYN_ACC_ENTRIESB    ","His1_109            ","EVT_INTID "
"DYN_ACC_ENTRIESB    ","His1_109            ","FXCV_DATE "
"DYN_ACC_ENTRIESB    ","His1_109            ","FXCV_FTYPE"
"DYN_ACC_ENTRIESB    ","His1_109            ","FXCV_RATE "
"DYN_ACC_ENTRIESB    ","His1_109            ","FXDF_FDATE"
"DYN_ACC_ENTRIESB    ","His1_109            ","FXDF_FRATE"
"DYN_ACC_ENTRIESB    ","His1_109            ","FXDF_FSIGN"
"DYN_ACC_ENTRIESB    ","His1_109            ","FXDF_FTYPE"
"DYN_ACC_ENTRIESB    ","His1_109            ","FXDF_LDATE"
"DYN_ACC_ENTRIESB    ","His1_109            ","FXDF_LOAMT"
"DYN_ACC_ENTRIESB    ","His1_109            ","FXDF_LOCUR"
"DYN_ACC_ENTRIESB    ","His1_109            ","FXDF_LOINS"
"DYN_ACC_ENTRIESB    ","His1_109            ","FXDF_LRATE"
"DYN_ACC_ENTRIESB    ","His1_109            ","FX_CLASS  "
"DYN_ACC_ENTRIESB    ","His1_109            ","FX_O_AMT  "
"DYN_ACC_ENTRIESB    ","His1_109            ","FX_O_CUR  "
"DYN_ACC_ENTRIESB    ","His1_109            ","FX_O_INS  "
"DYN_ACC_ENTRIESB    ","His1_109            ","FX_O_NB   "
"DYN_ACC_ENTRIESB    ","His1_109            ","HDG_TYPE  "
"DYN_ACC_ENTRIESB    ","His1_109            ","INSTRUMENT"
"DYN_ACC_ENTRIESB    ","His1_109            ","INS_USER  "
"DYN_ACC_ENTRIESB    ","His1_109            ","NB        "
"DYN_ACC_ENTRIESB    ","His1_109            ","NB_BS     "
"DYN_ACC_ENTRIESB    ","His1_109            ","NB_MOP    "
"DYN_ACC_ENTRIESB    ","His1_109            ","NB_OFFSET "
"DYN_ACC_ENTRIESB    ","His1_109            ","NB_PREV   "
"DYN_ACC_ENTRIESB    ","His1_109            ","NB_REVERSE"
"DYN_ACC_ENTRIESB    ","His1_109            ","NB_RULE   "
"DYN_ACC_ENTRIESB    ","His1_109            ","NB_TRN    "
"DYN_ACC_ENTRIESB    ","His1_109            ","NB_TRN_QTY"
"DYN_ACC_ENTRIESB    ","His1_109            ","ORIGIN_REF"
"DYN_ACC_ENTRIESB    ","His1_109            ","ORIG_CLASS"
"DYN_ACC_ENTRIESB    ","His1_109            ","PAY_DAT   "
"DYN_ACC_ENTRIESB    ","His1_109            ","PROCESS   "
"DYN_ACC_ENTRIESB    ","His1_109            ","P_END_TSD "
"DYN_ACC_ENTRIESB    ","His1_109            ","P_END_TSH "
"DYN_ACC_ENTRIESB    ","His1_109            ","P_END_TST "
"DYN_ACC_ENTRIESB    ","His1_109            ","P_GROUP   "
"DYN_ACC_ENTRIESB    ","His1_109            ","P_LOGIN_DT"
"DYN_ACC_ENTRIESB    ","His1_109            ","P_NAME    "
"DYN_ACC_ENTRIESB    ","His1_109            ","P_STATUS  "
"DYN_ACC_ENTRIESB    ","His1_109            ","P_ST_TSD  "
"DYN_ACC_ENTRIESB    ","His1_109            ","P_ST_TSH  "
"DYN_ACC_ENTRIESB    ","His1_109            ","P_ST_TST  "
"DYN_ACC_ENTRIESB    ","His1_109            ","P_USER    "
"DYN_ACC_ENTRIESB    ","His1_109            ","RES_FLG   "
"DYN_ACC_ENTRIESB    ","His1_109            ","STP_STATUS"
"DYN_ACC_ENTRIESB    ","His1_109            ","SYS_DATE  "
"DYN_ACC_ENTRIESB    ","His1_109            ","TRN_FMLY  "
"DYN_ACC_ENTRIESB    ","His1_109            ","TRN_GRP   "
"DYN_ACC_ENTRIESB    ","His1_109            ","TRN_TYPE  "
"DYN_ACC_ENTRIESB    ","His1_109            ","TYPE_NB   "
"DYN_ACC_ENTRIESB    ","His1_109            ","VAL_DATE  "
"DYN_ACC_ENTRIESB    ","His1_109            ","VERSION   "
"DYN_ACC_ENTRIESB    ","His1_109            ","XDUP_FLAG "
"DYN_ACC_ENTRIESB    ","His1_109            ","XSUM_COUNT"
"DYN_ACC_ENTRIESB    ","His1_109            ","XSUM_DET  "
"DYN_ACC_ENTRIESB    ","His1_109            ","X_CUR     "
"DYN_ACC_ENTRIESB    ","His1_109            ","X_INS     "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","ACC_SEC   "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","AS_OF_DATE"
"DYN_ACC_ENTRIES_ALL ","His1_144            ","AVP_CAT   "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","BO_CLASS  "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","ENTITY    "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","EN_AMT    "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","EN_COMMENT"
"DYN_ACC_ENTRIES_ALL ","His1_144            ","EN_CREDIT "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","EN_CUR    "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","EN_DATE   "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","EN_DEBIT  "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","EN_NETTED "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","EN_OFFSET "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","EN_ORIG_NB"
"DYN_ACC_ENTRIES_ALL ","His1_144            ","EN_SIGN   "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","EN_TYPE   "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","EN_TYPELBL"
"DYN_ACC_ENTRIES_ALL ","His1_144            ","EVT_INTID "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","FXCV_DATE "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","FXCV_FTYPE"
"DYN_ACC_ENTRIES_ALL ","His1_144            ","FXCV_RATE "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","FXDF_FDATE"
"DYN_ACC_ENTRIES_ALL ","His1_144            ","FXDF_FRATE"
"DYN_ACC_ENTRIES_ALL ","His1_144            ","FXDF_FSIGN"
"DYN_ACC_ENTRIES_ALL ","His1_144            ","FXDF_FTYPE"
"DYN_ACC_ENTRIES_ALL ","His1_144            ","FXDF_LDATE"
"DYN_ACC_ENTRIES_ALL ","His1_144            ","FXDF_LOAMT"
"DYN_ACC_ENTRIES_ALL ","His1_144            ","FXDF_LOCUR"
"DYN_ACC_ENTRIES_ALL ","His1_144            ","FXDF_LOINS"
"DYN_ACC_ENTRIES_ALL ","His1_144            ","FXDF_LRATE"
"DYN_ACC_ENTRIES_ALL ","His1_144            ","FX_CLASS  "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","FX_O_AMT  "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","FX_O_CUR  "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","FX_O_INS  "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","FX_O_NB   "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","HDG_TYPE  "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","INSTRUMENT"
"DYN_ACC_ENTRIES_ALL ","His1_144            ","INS_USER  "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","NB        "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","NB_BS     "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","NB_MOP    "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","NB_OFFSET "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","NB_PREV   "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","NB_REVERSE"
"DYN_ACC_ENTRIES_ALL ","His1_144            ","NB_RULE   "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","NB_TRN    "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","NB_TRN_QTY"
"DYN_ACC_ENTRIES_ALL ","His1_144            ","ORIGIN_REF"
"DYN_ACC_ENTRIES_ALL ","His1_144            ","ORIG_CLASS"
"DYN_ACC_ENTRIES_ALL ","His1_144            ","PAY_DAT   "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","PROCESS   "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","P_END_TSD "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","P_END_TSH "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","P_END_TST "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","P_GROUP   "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","P_LOGIN_DT"
"DYN_ACC_ENTRIES_ALL ","His1_144            ","P_NAME    "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","P_STATUS  "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","P_ST_TSD  "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","P_ST_TSH  "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","P_ST_TST  "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","P_USER    "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","RES_FLG   "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","STP_STATUS"
"DYN_ACC_ENTRIES_ALL ","His1_144            ","SYS_DATE  "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","TRN_FMLY  "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","TRN_GRP   "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","TRN_TYPE  "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","TYPE_NB   "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","VAL_DATE  "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","VERSION   "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","XDUP_FLAG "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","XSUM_COUNT"
"DYN_ACC_ENTRIES_ALL ","His1_144            ","XSUM_DET  "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","X_CUR     "
"DYN_ACC_ENTRIES_ALL ","His1_144            ","X_INS     "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","ACC_SEC   "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","AS_OF_DATE"
"DYN_ACC_ENTRIES_DUP ","His1_137            ","AVP_CAT   "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","BO_CLASS  "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","ENTITY    "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","EN_AMT    "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","EN_COMMENT"
"DYN_ACC_ENTRIES_DUP ","His1_137            ","EN_CREDIT "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","EN_CUR    "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","EN_DATE   "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","EN_DEBIT  "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","EN_NETTED "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","EN_OFFSET "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","EN_ORIG_NB"
"DYN_ACC_ENTRIES_DUP ","His1_137            ","EN_SIGN   "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","EN_TYPE   "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","EN_TYPELBL"
"DYN_ACC_ENTRIES_DUP ","His1_137            ","EVT_INTID "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","FXCV_DATE "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","FXCV_FTYPE"
"DYN_ACC_ENTRIES_DUP ","His1_137            ","FXCV_RATE "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","FXDF_FDATE"
"DYN_ACC_ENTRIES_DUP ","His1_137            ","FXDF_FRATE"
"DYN_ACC_ENTRIES_DUP ","His1_137            ","FXDF_FSIGN"
"DYN_ACC_ENTRIES_DUP ","His1_137            ","FXDF_FTYPE"
"DYN_ACC_ENTRIES_DUP ","His1_137            ","FXDF_LDATE"
"DYN_ACC_ENTRIES_DUP ","His1_137            ","FXDF_LOAMT"
"DYN_ACC_ENTRIES_DUP ","His1_137            ","FXDF_LOCUR"
"DYN_ACC_ENTRIES_DUP ","His1_137            ","FXDF_LOINS"
"DYN_ACC_ENTRIES_DUP ","His1_137            ","FXDF_LRATE"
"DYN_ACC_ENTRIES_DUP ","His1_137            ","FX_CLASS  "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","FX_O_AMT  "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","FX_O_CUR  "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","FX_O_INS  "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","FX_O_NB   "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","HDG_TYPE  "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","INSTRUMENT"
"DYN_ACC_ENTRIES_DUP ","His1_137            ","INS_USER  "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","NB        "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","NB_BS     "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","NB_MOP    "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","NB_OFFSET "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","NB_PREV   "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","NB_REVERSE"
"DYN_ACC_ENTRIES_DUP ","His1_137            ","NB_RULE   "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","NB_TRN    "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","NB_TRN_QTY"
"DYN_ACC_ENTRIES_DUP ","His1_137            ","ORIGIN_REF"
"DYN_ACC_ENTRIES_DUP ","His1_137            ","ORIG_CLASS"
"DYN_ACC_ENTRIES_DUP ","His1_137            ","PAY_DAT   "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","PROCESS   "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","P_END_TSD "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","P_END_TSH "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","P_END_TST "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","P_GROUP   "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","P_LOGIN_DT"
"DYN_ACC_ENTRIES_DUP ","His1_137            ","P_NAME    "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","P_STATUS  "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","P_ST_TSD  "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","P_ST_TSH  "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","P_ST_TST  "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","P_USER    "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","RES_FLG   "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","STP_STATUS"
"DYN_ACC_ENTRIES_DUP ","His1_137            ","SYS_DATE  "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","TRN_FMLY  "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","TRN_GRP   "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","TRN_TYPE  "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","TYPE_NB   "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","VAL_DATE  "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","VERSION   "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","XDUP_FLAG "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","XSUM_COUNT"
"DYN_ACC_ENTRIES_DUP ","His1_137            ","XSUM_DET  "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","X_CUR     "
"DYN_ACC_ENTRIES_DUP ","His1_137            ","X_INS     "
"DYN_ACC_ENTRIES_TB  ","His1_136            ","ACC_SEC   "
"DYN_ACC_ENTRIES_TB  ","His1_136            ","AS_OF_DATE"
"DYN_ACC_ENTRIES_TB  ","His1_136            ","AVP_CAT   "
"DYN_ACC_ENTRIES_TB  ","His1_136            ","BO_CLASS  "
"DYN_ACC_ENTRIES_TB  ","His1_136            ","ENTITY    "
"DYN_ACC_ENTRIES_TB  ","His1_136            ","EN_AMT    "
"DYN_ACC_ENTRIES_TB  ","His1_136            ","EN_COMMENT"
"DYN_ACC_ENTRIES_TB  ","His1_136            ","EN_CREDIT "
"DYN_ACC_ENTRIES_TB  ","His1_136            ","EN_CUR    "
"DYN_ACC_ENTRIES_TB  ","His1_136            ","EN_DATE   "
"DYN_ACC_ENTRIES_TB  ","His1_136            ","EN_DEBIT  "
"DYN_ACC_ENTRIES_TB  ","His1_136            ","EN_NETTED "
"DYN_ACC_ENTRIES_TB  ","His1_136            ","EN_OFFSET "
"DYN_ACC_ENTRIES_TB  ","His1_136            ","EN_ORIG_NB"
"DYN_ACC_ENTRIES_TB  ","His1_136            ","EN_SIGN   "
"DYN_ACC_ENTRIES_TB  ","His1_136            ","EN_TYPE   "
"DYN_ACC_ENTRIES_TB  ","His1_136            ","EN_TYPELBL"
"DYN_ACC_ENTRIES_TB  ","His1_136            ","EVT_INTID "
"DYN_ACC_ENTRIES_TB  ","His1_136            ","FXCV_DATE "
