"PROCESSING_SCRIPT","PROCESS_UNIT_NAME","PROCESS_UNIT_LABEL","M_PROCESSS_UNIT_DESC","PROCESSING_SCRIPTDESC","PERIOD","SIDE","DAY","SHIFTER"
"PS_EQ_MRM           ","BE_EQ_MRM           ","REP_BATCHES_EXT     ","","Script to populate BAB_EQ_MRM_REP datamart table",1,0,7,"               "
"PS_EQ_MRM           ","BF_EQ_MRM           ","REP_BATCHES_FEED    ","","Script to populate BAB_EQ_MRM_REP datamart table",1,0,7,"               "
"PS_ERM_MM_DEALS_BKP ","BE_RISK_CONSOLD     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_ES1_POSN_RISK_FDR","MX_IR_POS_E1_BF     ","REP_BATCHES_FEED    ","","",1,0,7,"               "
"PS_ES1_POSN_RISK_RPT","BASISP_ACC_ES1      ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_ES1_POSN_RISK_RPT","BASISZ_ACC_ES1      ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_ES1_POSN_RISK_RPT","BNDPOS_ACC_ES1      ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_ES1_POSN_RISK_RPT","IRFXGRSK_ACC_E1     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_ES1_POSN_RISK_RPT","PV01PAR_ACC_ES1     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_ES1_POSN_RISK_RPT","PV01Z_ACC_ES1       ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_EVT_TABLE_FEED   ","BF_EVT_HIS          ","REP_BATCHES_FEED    ","","",1,0,7,"               "
"PS_EVT_TABLE_FEED   ","BF_EVT_UDF          ","REP_BATCHES_FEED    ","","",1,0,7,"               "
"PS_EVT_TABLE_FEED   ","MX_EVENT_ST_BF      ","REP_BATCHES_FEED    ","","",1,0,7,"               "
"PS_FIXING           ","MX_FIXING_BF        ","REP_BATCHES_FEED    ","","",1,0,7,"               "
"PS_FVA_IMPORT       ","                    ","BATCH-PRINT         ","","Transfer To Murex From An External FVA Adjustment",1,0,7,"               "
"PS_FVA_IMPORT       ","                    ","MTM IMPORT          ","","Transfer To Murex From An External FVA Adjustment",1,0,7,"               "
"PS_FXUNIT_NOS_LMTBKP","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_FXUNIT_USD_MVMT_b","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_FXUNIT_USD_POSN_b","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_FXU_BN_CUST_FCY_b","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_FXU_FXPERFOR_BKP ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_FXU_FX_DEALS_BKP ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_FXU_NON_DOMES_BKP","BE_FXU_FX_NDOM      ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_FXU_NOSTRO_BY_BKP","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_FXU_NOS_P_VS_L_bk","BE_FXU_FT_NOSTR     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_FX_RATES_PUBLISH ","BE_FX_PUB_FINAL     ","REP_BATCHES_EXT     ","","Script to publish the FX Rates under application directory",1,0,7,"               "
"PS_FX_RATES_PUBLISH ","FX_PUBLISH          ","REP_PURGE_RULE      ","","Script to publish the FX Rates under application directory",1,0,7,"               "
"PS_FX_RATES_PUBLISH ","FX_PUBLISH_BF       ","REP_BATCHES_FEED    ","","Script to publish the FX Rates under application directory",1,0,7,"               "
"PS_HEDGE_DETAIL     ","                    ","REP_BATCHES_EXT     ","","BOFs & BOEs for extract the hegge related details",1,0,7,"               "
"PS_HEDGE_DETAIL     ","                    ","REP_BATCHES_FEED    ","","BOFs & BOEs for extract the hegge related details",1,0,7,"               "
"PS_HEDGE_DETAIL     ","                    ","REP_BATCHES_FEED    ","","BOFs & BOEs for extract the hegge related details",1,0,7,"               "
"PS_HEDGE_DETAIL     ","                    ","REP_BATCHES_FEED    ","","BOFs & BOEs for extract the hegge related details",1,0,7,"               "
"PS_HEDGE_DETAIL     ","                    ","REP_BATCHES_FEED    ","","BOFs & BOEs for extract the hegge related details",1,0,7,"               "
"PS_INV_DIRECTEQ     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_INV_LTM          ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_INV_MF_DIVIN     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_INV_MUTL_FND     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_INV_SUKUK_DETAIL ","BE_RK_SUKUK_DET     ","REP_BATCHES_EXT     ","","Script to generate investment Sukuk Details report dashboard-Risk extrn updated as per user req",1,0,7,"               "
"PS_INV_SUKUK_OS     ","BE_INV_SUKUK_OS     ","REP_BATCHES_EXT     ","","Script to generate the investment Sukuk OS report dashboard",1,0,7,"               "
"PS_INV_SUKUK_REVENUE","BE_INV_SUKUKREV     ","REP_BATCHES_EXT     ","","Script to generate the investment Sukuk Revenue report dashboard",1,0,7,"               "
"PS_LIQ_CUST_SUM     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_LIQ_DI_PREMI     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_LIQ_DI_P_CAT     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_LIQ_FI_NONFI     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_LIQ_MAT_OSDI     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_LIQ_PER_CLNT     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_LIQ_USD_POS      ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_LRPT_CPTY_BY_BKP ","BAB_CPTYTYPO_BE     ","REP_BATCHES_EXT     ","","Counterparty notional by typology limit configured details along with exposure & available details",1,0,7,"               "
"PS_LRPT_CPTY_BY_BKP ","BAB_CPTYTYPO_BF     ","REP_BATCHES_FEED    ","","Counterparty notional by typology limit configured details along with exposure & available details",1,0,7,"               "
"PS_LRPT_NOSTRO_RBKP ","BAB_NOS_RISK_BE     ","REP_BATCHES_EXT     ","","Nostro limit configured details along with exposure & available details",1,0,7,"               "
"PS_LRPT_NOSTRO_RBKP ","BAB_NOS_RISK_BF     ","REP_BATCHES_FEED    ","","Nostro limit configured details along with exposure & available details",1,0,7,"               "
"PS_LRPT_NOSTRO_RBKP ","BAB_N_RSK_MX_BF     ","REP_BATCHES_FEED    ","","Nostro limit configured details along with exposure & available details",1,0,7,"               "
"PS_LRPT_NOSTRO_RBKP ","BDE_BAB_NOS_RSK     ","REP_BATCHES_EXT     ","","Nostro limit configured details along with exposure & available details",1,0,7,"               "
"PS_LRPT_NOSTRO_RBKP ","LRB_Map_NostroLRB.xm","LIMITS LTS          ","","Nostro limit configured details along with exposure & available details",1,0,7,"               "
"PS_LRPT_NOSTRO_RBKP ","nostroPartialReset.x","LIMITS LTS          ","","Nostro limit configured details along with exposure & available details",1,0,7,"               "
"PS_LTM_VIEW         ","BF_LTM_VIEW         ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_LTM_VIEW         ","BF_RANGE_IDX        ","REP_BATCHES_FEED    ","","",1,0,7,"               "
"PS_MM_MIS_REPORT    ","BE_ALL_MIS_MSTR     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_MM_MIS_REPORT    ","BE_DH_SEC_TRADE     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_MM_MIS_REPORT    ","BE_MM_MIS_MASTR     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_MM_MIS_RERUN     ","BE_ALL_MIS_MSTR     ","REP_BATCHES_EXT     ","","BE_ALL_MIS_MSTR and BE_DH_SEC_TRADE",1,0,7,"               "
"PS_MM_MIS_RERUN     ","BE_DH_SEC_TRADE     ","REP_BATCHES_EXT     ","","BE_ALL_MIS_MSTR and BE_DH_SEC_TRADE",1,0,7,"               "
"PS_MR_IRD_B_RSK     ","BE_MR_IRD_B_RSK     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_MR_IRD_B_RSK     ","BF_IRD_BAS_RISK     ","REP_BATCHES_FEED    ","","",1,0,7,"               "
"PS_MR_IRD_B_RSK_BE  ","BE_MR_IRD_B_RSK     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_MR_IRD_F_RSK     ","BE_MR_IRD_F_RSK     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_MR_IRD_F_RSK     ","BF_IRD_FIX_RISK     ","REP_BATCHES_FEED    ","","",1,0,7,"               "
"PS_MR_IRD_Z_RSK     ","BE_MR_IRD_Z_RSK     ","REP_BATCHES_EXT     ","","Script for extracting Interest Rate Zero Rate Risk",1,0,7,"               "
"PS_MR_IRD_Z_RSK     ","BF_IRD_PV01_ZER     ","REP_BATCHES_FEED    ","","Script for extracting Interest Rate Zero Rate Risk",1,0,7,"               "
"PS_MR_IRD_Z_RSK_EXT ","BE_MR_IRD_Z_RSK     ","REP_BATCHES_EXT     ","","PS_MR_IRD_Z_RSK ONLY EXTRACTION",1,0,7,"               "
"PS_MR_IRD_Z_RSK_FEED","BF_IRD_PV01_ZER     ","REP_BATCHES_FEED    ","","",1,0,7,"               "
"PS_MR_YCURV_RSK     ","BE_MR_YCURV_RSK     ","REP_BATCHES_EXT     ","","Script for extracting Interest Yield Curve Risk",1,0,7,"               "
"PS_MR_YCURV_RSK     ","BF_IRD_PV01_PAR     ","REP_BATCHES_FEED    ","","Script for extracting Interest Yield Curve Risk",1,0,7,"               "
"PS_MR_YCURV_RSK_BE  ","BE_MR_YCURV_RSK     ","REP_BATCHES_EXT     ","","BE_MR_YCURV_RSK  only Batch of Extraction",1,0,7,"               "
"PS_MX_IFRS_REP      ","BE_IFRS_ACC_NOS     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_MX_IFRS_REP      ","BE_IFRS_MM_MKT      ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_MX_IFRS_REP      ","BE_IFRS_SEC_MAS     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_MX_IFRS_REP      ","IFRS_CTL_END_BE     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_MX_IFRS_REP      ","IFRS_CTL_H_S_BE     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_MX_IFRS_REPORTS  ","BE_IFRS_ACC_NOS     ","REP_BATCHES_EXT     ","","Script to generate the IFRS Reports",1,0,7,"               "
"PS_MX_IFRS_REPORTS  ","BE_IFRS_MM_MKT      ","REP_BATCHES_EXT     ","","Script to generate the IFRS Reports",1,0,7,"               "
"PS_MX_IFRS_REPORTS  ","BE_IFRS_SEC_MAS     ","REP_BATCHES_EXT     ","","Script to generate the IFRS Reports",1,0,7,"               "
"PS_MX_IFRS_REPORTS  ","IFRS_CTL_END_BE     ","REP_BATCHES_EXT     ","","Script to generate the IFRS Reports",1,0,7,"               "
"PS_MX_IFRS_REPORTS  ","IFRS_CTL_H_P_BE     ","REP_BATCHES_EXT     ","","Script to generate the IFRS Reports",1,0,7,"               "
"PS_MX_IFRS_REPORTS  ","IFRS_CTL_H_S_BE     ","REP_BATCHES_EXT     ","","Script to generate the IFRS Reports",1,0,7,"               "
"PS_MX_IFRS_REPORTS  ","IFRS_CT_STRT_BE     ","REP_BATCHES_EXT     ","","Script to generate the IFRS Reports",1,0,7,"               "
"PS_MX_MOODYS_REP    ","BE_ERM_M_CUR_PO     ","REP_BATCHES_EXT     ","","PS_MX_MOODYS_REPORTS",1,0,7,"               "
"PS_MX_MOODYS_REP    ","BE_ERM_M_FX_FWD     ","REP_BATCHES_EXT     ","","PS_MX_MOODYS_REPORTS",1,0,7,"               "
"PS_MX_MOODYS_REP    ","BE_ERM_M_SEC_DT     ","REP_BATCHES_EXT     ","","PS_MX_MOODYS_REPORTS",1,0,7,"               "
"PS_MX_MOODYS_REP    ","BE_ERM_M_SEC_PO     ","REP_BATCHES_EXT     ","","PS_MX_MOODYS_REPORTS",1,0,7,"               "
"PS_MX_MOODYS_REP    ","IFRS_CTL_END_BE     ","REP_BATCHES_EXT     ","","PS_MX_MOODYS_REPORTS",1,0,7,"               "
"PS_MX_MOODYS_REP    ","MDYS_CTL_H_S_BE     ","REP_BATCHES_EXT     ","","PS_MX_MOODYS_REPORTS",1,0,7,"               "
"PS_MX_MOODYS_REPORTS","BE_ERM_M_CUR_PO     ","REP_BATCHES_EXT     ","","Script to generate the MOODYS Releated Reports",1,0,7,"               "
"PS_MX_MOODYS_REPORTS","BE_ERM_M_FX_FWD     ","REP_BATCHES_EXT     ","","Script to generate the MOODYS Releated Reports",1,0,7,"               "
"PS_MX_MOODYS_REPORTS","BE_ERM_M_SEC_DT     ","REP_BATCHES_EXT     ","","Script to generate the MOODYS Releated Reports",1,0,7,"               "
"PS_MX_MOODYS_REPORTS","BE_ERM_M_SEC_PO     ","REP_BATCHES_EXT     ","","Script to generate the MOODYS Releated Reports",1,0,7,"               "
"PS_MX_MOODYS_REPORTS","BE_LNDP_MOODYS      ","REP_BATCHES_EXT     ","","Script to generate the MOODYS Releated Reports",1,0,7,"               "
"PS_MX_MOODYS_REPORTS","BE_NOSTRO_MOODY     ","REP_BATCHES_EXT     ","","Script to generate the MOODYS Releated Reports",1,0,7,"               "
"PS_MX_MOODYS_REPORTS","IFRS_CTL_END_BE     ","REP_BATCHES_EXT     ","","Script to generate the MOODYS Releated Reports",1,0,7,"               "
"PS_MX_MOODYS_REPORTS","IFRS_CT_STRT_BE     ","REP_BATCHES_EXT     ","","Script to generate the MOODYS Releated Reports",1,0,7,"               "
"PS_MX_MOODYS_REPORTS","MDYS_CTL_H_P_BE     ","REP_BATCHES_EXT     ","","Script to generate the MOODYS Releated Reports",1,0,7,"               "
"PS_MX_MOODYS_REPORTS","MDYS_CTL_H_S_BE     ","REP_BATCHES_EXT     ","","Script to generate the MOODYS Releated Reports",1,0,7,"               "
"PS_MX_MOODYS_TST    ","BE_ERM_M_CUR_PO     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_MX_MOODYS_TST    ","BE_ERM_M_FX_FWD     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_MX_MOODYS_TST    ","BE_ERM_M_SEC_DT     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_MX_MOODYS_TST    ","BE_ERM_M_SEC_PO     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_MX_MOODYS_TST    ","IFRS_CTL_END_BE     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_MX_MOODYS_TST    ","MDYS_CTL_H_S_BE     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_M_DB_BLOT_EQ_BKP ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_M_DB_BLOT_FI_BKP ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_M_DB_BLOT_FX_BKP ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_M_DB_BLOT_IR_BKP ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_M_DB_BLOT_MM_BKP ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_M_DB_BLOT_PR_BKP ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_NOP_COMB_DATA_DUP","ACC_ENTRYALL_BF     ","REP_BATCHES_FEED    ","","",1,0,7,"               "
"PS_NOP_COMB_DATA_DUP","BE_NOP_DATA_EOD     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_NOP_COMB_DATA_EOD","BE_NOP_DATA_EOD     ","REP_BATCHES_EXT     ","","Script to generate the Net Open Position Data and required file generations",1,0,7,"               "
"PS_NOP_FILTERED_DATA","BE_NOP_DATA         ","REP_BATCHES_EXT     ","","Script to extract NOP Data based on the user filters updated",1,0,7,"               "
"PS_NOP_FULL_DATA    ","BE_NOP_DAT_FULL     ","REP_BATCHES_EXT     ","","Script to extract NOP Original Data with out any filters",1,0,7,"               "
"PS_NOP_INCLUDE_GLCOD","BF_NOP_INCLUDE      ","REP_BATCHES_FEED    ","","Batches Feed table with NOP GL CODE Inclusion list from the UI inputted details",1,0,7,"               "
"PS_NOSTRO_BALANCE   ","BE_NOSTRO_BALNC     ","REP_BATCHES_EXT     ","","Batch to extract the nostro balance  details as of latest EOD",1,0,7,"               "
"PS_NOSTRO_MOODY     ","BF_NOSTRO_MOODY     ","REP_BATCHES_FEED    ","","",1,0,7,"               "
"PS_NOSTRO_RECON     ","BAB_NSTRRSK_BFD     ","REP_BATCHES_FEED    ","","Script to generate the SAMA related reports (GTMAtch and Inception)",1,0,7,"               "
"PS_NOSTRO_RECON     ","BE_NOSTRO_BAL_R     ","REP_BATCHES_EXT     ","","Script to generate the SAMA related reports (GTMAtch and Inception)",1,0,7,"               "
"PS_NOSTRO_RECON     ","BE_NOSTRO_RECON     ","REP_BATCHES_EXT     ","","Script to generate the SAMA related reports (GTMAtch and Inception)",1,0,7,"               "
"PS_NOSTRO_RECON     ","BE_NOST_ACC_BAL     ","REP_BATCHES_EXT     ","","Script to generate the SAMA related reports (GTMAtch and Inception)",1,0,7,"               "
"PS_NOSTRO_RECON     ","BE_SAMA_RECON       ","REP_BATCHES_EXT     ","","Script to generate the SAMA related reports (GTMAtch and Inception)",1,0,7,"               "
"PS_NOSTRO_RECON     ","BF_NST_RSK_C        ","REP_BATCHES_FEED    ","","Script to generate the SAMA related reports (GTMAtch and Inception)",1,0,7,"               "
"PS_NOSTRO_RECON     ","IFRS_CTL_END_BE     ","REP_BATCHES_EXT     ","","Script to generate the SAMA related reports (GTMAtch and Inception)",1,0,7,"               "
"PS_NOSTRO_RECON     ","IFRS_CT_STRT_BE     ","REP_BATCHES_EXT     ","","Script to generate the SAMA related reports (GTMAtch and Inception)",1,0,7,"               "
"PS_NOSTRO_RECON     ","NOST_CTL_H_P_BE     ","REP_BATCHES_EXT     ","","Script to generate the SAMA related reports (GTMAtch and Inception)",1,0,7,"               "
"PS_NOSTRO_RECON     ","NOST_CTL_H_S_BE     ","REP_BATCHES_EXT     ","","Script to generate the SAMA related reports (GTMAtch and Inception)",1,0,7,"               "
"PS_NOSTRO_RECON_RE  ","BE_NOST_ACC_BAL     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_NOSTRO_RECON_RE  ","BE_SAMA_RECON       ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_NOSTRO_RECON_RE  ","IFRS_CTL_END_BE     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_NOSTRO_RECON_RE  ","NOST_CTL_H_S_BE     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_NOSTRO_RISK      ","BF_NOSTRO_RISK      ","REP_BATCHES_FEED    ","","",1,0,7,"               "
"PS_NOST_EOD_RPT     ","BAB_NOS_RISK_BF     ","REP_BATCHES_FEED    ","","PS_NOST_EOD_RPT",1,0,7,"               "
"PS_NOST_EOD_RPT     ","BAB_NOS_RK_FILE     ","REP_BATCHES_EXT     ","","PS_NOST_EOD_RPT",1,0,7,"               "
"PS_NOST_EOD_RPT     ","BE_FXU_NOS_DATA     ","REP_BATCHES_EXT     ","","PS_NOST_EOD_RPT",1,0,7,"               "
"PS_OPS_REPORTS      ","BE_OPS_REPORTS      ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_OPS_REP_OP05     ","BE_OPS_REP_OP05     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_RECON_REPORTS    ","BE_BN_CASH          ","REP_BATCHES_EXT     ","Banknotes in Transit Account Data BE","Reports used to reconcile Murex with T24",1,0,7,"               "
"PS_RECON_REPORTS    ","BE_DUMMY_NST        ","REP_BATCHES_EXT     ","DUMMY NOSTRO Account Data BE","Reports used to reconcile Murex with T24",1,0,7,"               "
"PS_RECON_REPORTS    ","BE_NOSTRO_ACC       ","REP_BATCHES_EXT     ","NOSTRO Account Data BE","Reports used to reconcile Murex with T24",1,0,7,"               "
"PS_RECON_REPORTS    ","BE_OLS              ","REP_BATCHES_EXT     ","OLS Account Data BE","Reports used to reconcile Murex with T24",1,0,7,"               "
"PS_RECON_REPORTS    ","BF_BAB_NOSTRO_C     ","REP_BATCHES_FEED    ","Batch of feeders to feed the table BAB_NOSTRO_CASH_REP","Reports used to reconcile Murex with T24",1,0,7,"               "
"PS_REP_DATE_BACK    ","                    ","REPORT-MVDATE       ","","",1,0,7,"               "
"PS_REP_DATE_MOVE    ","                    ","REPORT-MVDATE       ","","",1,0,7,"               "
"PS_RISK_MM_SAR_CF   ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_RISK_MM_USD_CF   ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_RISK_REPORTS     ","BE_CPT_LTM_CSV      ","REP_BATCHES_EXT     ","","Processing Scripts for Risk Reports",1,0,7,"               "
"PS_RISK_REPORTS     ","BE_EQ_REVAL_CSV     ","REP_BATCHES_EXT     ","","Processing Scripts for Risk Reports",1,0,7,"               "
"PS_RISK_REPORTS     ","BE_FUND_SUM_CSV     ","REP_BATCHES_EXT     ","","Processing Scripts for Risk Reports",1,0,7,"               "
"PS_RISK_REPORTS     ","BE_FX_FWD_CSV       ","REP_BATCHES_EXT     ","","Processing Scripts for Risk Reports",1,0,7,"               "
"PS_RISK_REPORTS     ","BE_GAP_SUM_CSV      ","REP_BATCHES_EXT     ","","Processing Scripts for Risk Reports",1,0,7,"               "
"PS_RISK_REPORTS     ","BE_INV_SUM_CSV      ","REP_BATCHES_EXT     ","","Processing Scripts for Risk Reports",1,0,7,"               "
"PS_RISK_REPORTS     ","BE_LIMIT_UT_CSV     ","REP_BATCHES_EXT     ","","Processing Scripts for Risk Reports",1,0,7,"               "
"PS_RISK_REPORTS     ","BE_REAL_ETFD        ","REP_BATCHES_EXT     ","","Processing Scripts for Risk Reports",1,0,7,"               "
"PS_RISK_REPORTS     ","BE_RK_CONS_CSV      ","REP_BATCHES_EXT     ","","Processing Scripts for Risk Reports",1,0,7,"               "
"PS_RISK_REPORTS     ","BE_RSK_SAR_CASH     ","REP_BATCHES_EXT     ","","Processing Scripts for Risk Reports",1,0,7,"               "
"PS_RISK_REPORTS     ","BE_RSK_USD_CASH     ","REP_BATCHES_EXT     ","","Processing Scripts for Risk Reports",1,0,7,"               "
"PS_RISK_REPORTS     ","BE_SUK_DT_CSV       ","REP_BATCHES_EXT     ","","Processing Scripts for Risk Reports",1,0,7,"               "
"PS_RISK_SAR_MM_GAP  ","BE_MM_GAP_SAR       ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_RISK_SAR_MM_GAP  ","BE_SAR_MM_GAP       ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_RISK_USD_MM_GAP  ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_RISK_USD_MM_GAP  ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_RISK_VIEW_REPORT ","BE_EQ_MRM           ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_RISK_VIEW_REPORT ","BE_LTM_VIEW         ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_RISK_VIEW_REPORT ","BE_SUK_MRM          ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_RK_CPTY_LTMO     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_RK_DPM_PERFORMNCE","                    ","REP_BATCHES_EXT     ","","Risk Reports : DPM Performance Report",1,0,7,"               "
"PS_RK_EQTY_REVALUATN","                    ","REP_BATCHES_EXT     ","","Risk Report : Equity Revaluation Report",1,0,7,"               "
"PS_RK_EQTY_SECTR_CON","                    ","REP_BATCHES_EXT     ","","Risk Reports : Equity Sector Concentration",1,0,7,"               "
"PS_RK_FUND_SUMMARY  ","                    ","REP_BATCHES_EXT     ","","Risk Reports : Fund Summary Details",1,0,7,"               "
"PS_RK_FX_FWD_REVALTN","BE_RK_FX_FWDREV     ","REP_BATCHES_EXT     ","","Risk Report : FX Foward Revaluation Details",1,0,7,"               "
"PS_RK_FX_POSITION   ","                    ","REP_BATCHES_EXT     ","","Risk Report : FX Position Report",1,0,7,"               "
"PS_RK_INVEST_SUMMARY","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_RK_LIMIT_UTILIZTN","                    ","REP_BATCHES_EXT     ","","Risk Report : Limit Utilization",1,0,7,"               "
"PS_RK_MANAGED_FUND  ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_RK_MMGAP_SUMMARY ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_RK_MM_CONEOD     ","BE_RK_MM_CONEOD     ","REP_BATCHES_EXT     ","","ERM MM Deals Report as of last bussiness day",1,0,7,"               "
"PS_RK_REALESTATE_FND","                    ","REP_BATCHES_EXT     ","","Risk Report : Real Estate Report",1,0,7,"               "
"PS_RK_SUKUK_DETAILS ","                    ","REP_BATCHES_EXT     ","","Risk Report : Sukuk Details Report",1,0,7,"               "
"PS_RK_SUKUK_SUMMARY ","                    ","REP_BATCHES_EXT     ","","Risk Report : Sukuk Summary Report",1,0,7,"               "
"PS_RK_SUK_LMT_UTILZN","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_RK_TREASURY_LIMIT","                    ","REP_BATCHES_EXT     ","","Risk Report : Treasury Limit Details Report",1,0,7,"               "
"PS_RK_VAR_SUKUK_PTFO","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_SALES_AB_USD     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_SALES_CTACUS     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_SALES_DEALER     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_SALES_FT_BLO     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_SALES_FX_LMT     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_SALES_INCOME     ","MX_E1_PLMtM9_BE     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_SALES_PERFMC     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_SALES_TRDFIN     ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_SALES_TSD        ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_SIMAH_OTC_RPT    ","ACC_CTL_END_BE      ","REP_BATCHES_EXT     ","","SIMAH OTC Regulatory Report",1,0,7,"               "
"PS_SIMAH_OTC_RPT    ","ACC_CTL_SIMP_BE     ","REP_BATCHES_EXT     ","","SIMAH OTC Regulatory Report",1,0,7,"               "
"PS_SIMAH_OTC_RPT    ","ACC_CTL_SIMS_BE     ","REP_BATCHES_EXT     ","","SIMAH OTC Regulatory Report",1,0,7,"               "
"PS_SIMAH_OTC_RPT    ","BE_SIMAH_OTCREP     ","REP_BATCHES_EXT     ","","SIMAH OTC Regulatory Report",1,0,7,"               "
"PS_SUK_EXPT_CPN     ","BE_SUK_EXPTCPND     ","REP_BATCHES_EXT     ","","Script to create operations sukuk expected cooupon to receive daily and reporting month",1,0,7,"               "
"PS_SUK_EXPT_CPN     ","BE_SUK_EXPTCPNM     ","REP_BATCHES_EXT     ","","Script to create operations sukuk expected cooupon to receive daily and reporting month",1,0,7,"               "
